danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.882,0.713,-6.679,0.271,0.145,0.0,0.318,0.522,91.052,5KqWQ5YDEfpJtbxoWH2q7b,137143
0.673,0.504,-10.263,0.0505,0.0503,0.00367,0.0785,0.336,101.015,05VhsjhMApOaGuXAJO4z1C,195000
0.759,0.475,-7.226,0.0443,0.205,0.0,0.085,0.505,89.471,1AXJqw8lCf3chqvgq4U8mA,190347
0.811,0.72,-5.132,0.0536,0.0117,2.38e-06,0.135,0.687,110.962,01Co7443UqHt5icOMHKvu2,145869
0.694,0.854,-4.038,0.186,0.00165,0.0,0.115,0.444,120.021,3Dr33zrAz2Tesgy54jYHbV,211043
0.694,0.676,-8.332,0.0307,0.287,0.0563,0.144,0.23,102.004,3dYhtCF4LBe4xXFYYAwMoo,150622
0.459,0.419,-14.986,0.367,0.0911,1.41e-05,0.876,0.439,150.214,4NojWlqBzqXKS8GIwFVdLG,170574
0.474,0.837,-5.291,0.133,0.119,0.0,0.088,0.596,128.017,6UElp8MYi1mAr3iv0Yuw7x,211920
0.559,0.164,-12.588,0.0321,0.956,8.63e-06,0.0943,0.423,129.824,5V0346k9RsKc4T7ViKGGla,208384
0.738,0.786,-4.127,0.113,0.431,0.0,0.139,0.564,112.101,0BpyZXToK2BdshrpSigD7J,162000
0.913,0.513,-9.46,0.198,0.0175,0.0,0.275,0.293,90.038,3Pex5hg8ycKxzfKJFYIaiE,218880
0.643,0.711,-6.058,0.107,0.0993,0.0,0.101,0.814,159.936,4vteS90bSKNCkO9W7QujoX,194827
0.973,0.506,-9.276,0.15,0.151,6.44e-05,0.0851,0.647,111.973,3h5oLl45QiuHRviHKLlY5f,124821
0.715,0.688,-7.801,0.0474,0.369,7.81e-05,0.117,0.332,125.042,1HqoA8M3xGsLTJI2WxoFsn,215520
0.671,0.86,-4.302,0.319,0.171,0.00391,0.323,0.944,182.039,4cUGg5MMYfL3Ngkpsl2rDx,225094
0.685,0.783,-3.071,0.0669,0.292,1.74e-06,0.0785,0.65,183.977,09Wb0wCFjGhTsYCvTbN2EV,138587
0.592,0.583,-7.479,0.0553,0.314,0.0,0.127,0.236,130.138,6PGxwoqA8zMzGsdtcSdjdu,216000
0.514,0.691,-8.893,0.0512,0.0957,1.75e-06,0.283,0.709,149.826,1GFVoE1M0mlEEGWchhnQBo,260859
0.405,0.46,-4.936,0.0301,0.608,0.0,0.127,0.26,183.678,2DDfguHtl2KkYxpImK8evC,165598
0.696,0.824,-5.385,0.0779,0.233,0.0,0.151,0.589,96.022,2WleLvQeUK0pFSi07W1tzg,211480
0.653,0.925,-2.267,0.0816,0.024,0.000368,0.0684,0.322,129.986,0LDIEbN6TkKwkl8hY4kt1e,142154
0.85,0.731,-6.016,0.188,0.223,0.0,0.109,0.602,115.047,0Mu5ByUaJb5PPDceR6HoR5,197217
0.91,0.306,-15.025,0.258,0.0971,0.000712,0.137,0.44,105.048,34rX7dZ4k36KFB5NskC5Ly,135163
0.694,0.73,-5.281,0.167,0.0624,0.0,0.161,0.442,145.019,7aR4224zWQIRGQgd9qvmY4,179970
0.642,0.878,-4.586,0.0957,0.00655,0.000173,0.0625,0.55,135.028,05LaFNGvGXbIRGMcCH8fZa,181857
0.638,0.459,-7.9,0.0354,0.334,0.0,0.11,0.341,130.021,0W2BbMWtcElQhaROLbzXTU,221688
0.89,0.487,-7.587,0.0638,0.0272,5.34e-05,0.0972,0.29,123.971,37j2WG5Mm5gCWr6J2O56o1,133315
0.488,0.943,-5.018,0.117,0.000743,0.0856,0.249,0.37,90.046,711iHxP5VIfTGqK8fJGJTk,216413
0.74,0.85,-2.533,0.0493,0.0114,0.0155,0.0393,0.672,105.006,0yTCdK0b2325AJNztlOdmD,205858
0.679,0.559,-7.76,0.0551,0.331,0.0,0.091,0.488,84.997,6KS5ScjdVkiGA1863h92S1,153852
0.776,0.447,-6.152,0.0543,0.748,0.0,0.0745,0.501,137.937,1KPcQSQjvxts609TTXouQo,217247
0.627,0.622,-5.956,0.361,0.0103,0.000889,0.0707,0.338,187.756,6WqxvcK0MWu0ET7MHEx2Rq,155767
0.886,0.806,-4.565,0.0597,0.369,0.0529,0.0382,0.851,121.955,6MOEPMQRkzVgvO80KXV6Qk,189204
0.678,0.726,-5.601,0.314,0.0859,0.0,0.0889,0.321,159.106,1whWjLdfnJ7ilry4cuxerK,179663
0.755,0.617,-5.122,0.053,0.0632,0.0,0.114,0.196,75.016,2NjDuLZcpHvKKbvO8g58Bo,200000
0.905,0.553,-8.668,0.261,0.409,0.0,0.127,0.411,130.053,6rtc9dzhjNv8YdusUfmYQi,162491
0.917,0.625,-8.286,0.0718,0.176,4.21e-05,0.1,0.813,135.998,6I4l4ljOmMAhX2CeA1jZTk,135254
0.85,0.499,-5.184,0.0766,0.108,0.000355,0.116,0.168,100.006,4811iZ2mKcK7ecSNISo3p1,120011
0.76,0.878,-4.066,0.17,0.159,0.0,0.0617,0.796,159.026,1rWWnp5BM5ThELOO2eWYvg,166067
0.79,0.552,-6.55,0.0787,0.0482,0.0,0.127,0.535,148.002,3MyWwRVT8QZP6PBrnxoyG9,180805
0.645,0.669,-6.289,0.398,0.0318,0.0,0.141,0.485,91.027,6kiaCgCboG8oM9vG9H4ugp,201000
0.889,0.542,-9.441,0.395,0.239,0.0,0.107,0.531,139.937,5Xlb1e2I9K1wN5e7a0s34V,279406
0.655,0.828,-4.984,0.0429,0.185,0.0,0.302,0.46,123.916,1cINqd2LxHqYIg8AVSfgnR,178286
0.525,0.446,-6.166,0.0509,0.893,8.99e-06,0.103,0.179,78.277,755ijaAIPf4pICflNINZnc,209880
0.807,0.439,-9.504,0.0776,0.0574,0.0,0.0692,0.612,87.536,3qlWePhYr4nC8eKc91HZdd,171429
0.704,0.605,-7.071,0.0429,0.475,4.48e-05,0.0939,0.418,104.935,5wD2fTxU4n7TTXR1S6xFhl,158337
0.608,0.477,-9.396,0.0502,0.539,1.51e-06,0.0962,0.492,114.01,4WRAJha1hu2dLMXGk3Xgox,138219
0.648,0.466,-9.479,0.0451,0.308,0.0,0.407,0.147,129.87,76NisTyoEBtIfKRxduYgZx,188916
0.542,0.799,-3.563,0.0571,0.0714,0.0,0.303,0.512,164.03,7sSMqUXFvTuPGzR2QYiPzS,217936
0.7,0.795,-9.019,0.151,0.16,0.0,0.354,0.696,136.018,6WaogiItGdUTm490XN4QKJ,248354
0.534,0.235,-14.639,0.0368,0.379,6.55e-06,0.251,0.311,160.005,53szObXx94ybn3eu1A0zLh,179240
0.678,0.803,-4.808,0.0727,0.0206,0.0,0.388,0.615,101.934,1jhziduaIAX4rOFEzyP6v9,202106
0.783,0.635,-7.547,0.217,0.0139,0.406,0.0641,0.729,145.071,2FppDwkXcO6AveFobwZGS0,142500
0.58,0.583,-8.508,0.0353,0.0469,4.15e-05,0.225,0.477,120.033,2jioU9oAUnRWURMJGxwwQY,220000
0.665,0.53,-8.067,0.228,0.0112,4.47e-05,0.0802,0.485,159.902,5Y7jp6NMeAI3Q6r1AqlNdv,174000
0.688,0.699,-5.0,0.0445,0.0126,6.16e-06,0.391,0.385,94.935,410smJMzhna1ADC2ldqVHu,219183
0.744,0.58,-10.823,0.0473,0.0152,0.0,0.101,0.698,158.015,2ZU7LA6rOXexmpYomZv2xP,134051
0.743,0.542,-5.314,0.316,0.211,0.0021,0.112,0.335,173.037,2sQqAhGiaqxzsxdpDu3p2J,147096
0.91,0.34,-7.095,0.151,0.623,0.0,0.151,0.558,99.98,59QZJuUWAKLF03GdYduxg0,132816
0.648,0.738,-5.472,0.0337,0.0482,0.0,0.132,0.743,115.024,6Skth3F7k6dmAb4c7LHwAP,175640
0.5,0.381,-9.266,0.0409,0.789,3.5e-06,0.0701,0.369,167.969,2630JJjl4qpp8jHi0jpvj8,206994
0.665,0.461,-10.813,0.374,0.656,0.0,0.0826,0.829,139.663,5ytL7b1YFIaVuCdJsVXaPD,184719
0.589,0.736,-5.037,0.3,0.288,0.0,0.107,0.694,76.936,7MMyAoYiqjwF2rfrpjraaQ,136471
0.779,0.702,-5.865,0.0439,0.116,0.0,0.154,0.676,139.936,7eqGa2A9200A5JpiOWLWBk,168150
0.638,0.884,-4.068,0.049,0.00918,0.000337,0.139,0.541,130.032,3lGogNtjAv1C0PHCxe3oyj,189520
0.423,0.962,-3.82,0.164,0.0488,1.78e-05,0.695,0.735,199.972,6ItQEfwYvHRHABIiPBL5N1,167440
0.618,0.674,-7.442,0.0459,0.126,0.0,0.135,0.24,100.046,43tBR818ECH4FroPIQtHAh,183912
0.372,0.483,-10.861,0.124,0.389,0.0,0.0821,0.477,160.07,4kTaIo89lWYZdOls4iiACR,149585
0.899,0.876,-2.63,0.0957,0.00155,0.0754,0.0777,0.471,109.981,1xGF5WFUZ40eJhyGmAsQuZ,180047
0.747,0.627,-5.389,0.0318,0.504,1.54e-06,0.0899,0.648,123.933,7Gp7DBNNUs9mRvuU4PvVov,176613
0.795,0.713,-6.422,0.257,0.0941,0.0,0.199,0.672,110.006,6KGUG14fRRWt5LhnTtozBO,214584
0.846,0.436,-6.086,0.0385,0.135,0.000106,0.267,0.433,114.987,2c90cFWzFaNEP0nxmbpfeF,155478
0.712,0.58,-7.007,0.0381,0.0771,2.21e-06,0.122,0.682,134.012,0Lvz0ejD5FfJ5tPsvDUpz3,222159
0.644,0.702,-5.699,0.219,0.00463,0.0,0.17,0.831,96.095,7sUDunSJDK8HnFPJOCtPef,186462
0.73,0.817,-3.782,0.0583,0.0884,8.15e-05,0.271,0.642,100.025,0yfqIZ1SV2jbmrRn7zgPu4,175200
0.741,0.743,-4.028,0.0673,0.0704,0.00143,0.0572,0.633,103.981,1ya4535DhQeDgE9k18qiNc,188365
0.594,0.627,-5.752,0.0269,0.315,0.0,0.0906,0.475,89.984,2uw5EziE6OeWdMKy6all1F,190003
0.788,0.579,-3.389,0.0487,0.237,0.0,0.367,0.699,136.987,2JAUoX8OsK8KZxiQ64wHhD,156378
0.727,0.591,-6.589,0.14,0.201,3.31e-06,0.0534,0.419,149.971,0IEMIlxZNQiaiJQ8BKmgYa,155200
0.488,0.551,-6.054,0.186,0.572,0.0,0.1,0.638,173.737,1xipoyu49i67F7kM6GLRBY,130560
0.733,0.478,-5.876,0.044,0.262,0.0,0.0705,0.759,67.992,61wA8NXdqGYyNLxSWAjnUv,168799
0.569,0.726,-5.343,0.178,0.1,0.0,0.244,0.373,185.946,776xH04Us0YBTdspg6C1cP,188664
0.648,0.727,-3.791,0.142,0.229,0.0,0.17,0.689,160.024,6ZahaGPhyiXTi1pLEtGM6e,175067
0.525,0.785,-2.407,0.0455,0.0356,0.0,0.103,0.47,170.116,0Lu9pdU9sOqI2jFwxfztCb,234001
0.671,0.545,-7.003,0.371,0.0332,0.000125,0.332,0.292,144.537,3ty3OMOpgNnfZM7xqG8M0J,177103
0.805,0.588,-4.788,0.113,0.0585,1.6e-06,0.134,0.699,97.018,5WixQGV3hJhpO0BuBH2JPU,203068
0.807,0.422,-8.087,0.0477,0.0984,0.0,0.164,0.518,127.028,5X8zJwIXG2cpe0KQp6Lr7i,147638
0.668,0.638,-9.342,0.0401,0.233,0.0,0.0737,0.143,94.964,6xoq9euzD1Ttt1mIUkzV0w,145032
0.554,0.831,-4.894,0.399,0.255,0.0,0.169,0.621,192.058,6e68s46LECgbXAwbFmj0Ng,182500
0.674,0.633,-6.024,0.0357,0.392,0.0,0.106,0.375,72.479,2Tvri4XobydUUbb7fL9gO6,189125
0.776,0.841,-4.208,0.125,0.272,0.0,0.177,0.763,140.109,5HypDLkUG04hMqepEP3OMM,126312
0.866,0.426,-9.484,0.173,0.0631,0.00117,0.0899,0.306,128.941,1TeTdxvrEIAqB2HYzHqwCV,194952
0.44,0.666,-4.82,0.193,0.0657,0.0,0.197,0.544,82.922,6iaJUPHLONFJ02RTeaMuy8,237984
0.857,0.416,-4.871,0.0398,0.342,0.0,0.183,0.573,96.016,7qfBwcCVsQnyicEYEvTnQN,125528
0.712,0.735,-5.284,0.21,0.117,0.0,0.167,0.774,180.218,2IgzajjY7h18gjHvQ3LKZ5,222165
0.761,0.792,-2.849,0.062,0.286,0.0,0.295,0.62,117.963,58IemJnQOXkeLBmUrxUtXd,183669
0.729,0.574,-8.163,0.114,0.135,2.31e-05,0.353,0.348,95.006,4oOZPKgeMAW7gQPvj3hGgp,190579
0.837,0.506,-5.729,0.188,0.255,0.0,0.131,0.621,93.025,2PD75SFUXxkcbIL4dg0Xgu,161660
0.881,0.574,-8.938,0.138,0.0586,0.0,0.176,0.514,139.966,2gyYnBmUJxFRYR7hvlxbcd,169187
0.54,0.932,-3.404,0.0812,0.00616,1.56e-05,0.298,0.653,139.988,2y0lhsCHjrSqztWAdF6QZg,186889
0.787,0.703,-5.851,0.154,0.126,0.0,0.186,0.621,94.972,5L3A2Svd9LOaEFgrluc6wM,136421
0.391,0.658,-5.94,0.094,0.7,0.0,0.176,0.465,119.801,5ekENZEaZYs7CYqzByr1mN,211815
0.6,0.827,-4.8,0.0918,0.0967,1.54e-05,0.106,0.375,91.977,1CDxLZzotDsN2LhgorXBNP,172174
0.755,0.646,-5.946,0.164,0.0184,0.0,0.215,0.878,82.497,3fCRJeZ1Oy4LrkWc5ot6KH,155912
0.577,0.485,-8.792,0.268,0.228,0.000297,0.104,0.381,114.932,4Q6HBJGev76LpZf2BStjsO,200348
0.663,0.818,-5.529,0.0715,0.0798,0.0,0.289,0.88,108.01,2xubfBD4QUOmcMUq1EZz6h,215710
0.827,0.651,-5.467,0.226,0.0956,0.0101,0.109,0.511,125.996,5csZJMtuqr120ShyDyQyei,184763
0.741,0.755,-5.272,0.0361,0.319,2.07e-06,0.112,0.874,141.92,0RjdWLIdAp0KhUgJVjjH3G,172874
0.4,0.408,-7.501,0.0474,0.818,0.0,0.14,0.468,165.285,6AZ6F1tPllGOeRuC2PMfhh,168814
0.719,0.356,-7.188,0.0363,0.8,0.0,0.176,0.459,111.942,1W7ztWDyZkV74UyuBnM9xR,210536
0.825,0.531,-7.151,0.143,0.273,0.0,0.266,0.347,115.008,61kX304T7v0NsncbW254to,145043
0.593,0.536,-7.539,0.0435,0.062,0.0,0.167,0.586,79.53,6UmugaTX4xZrUjY6GUpzB1,146720
0.742,0.819,-5.644,0.0449,0.294,1e-05,0.0624,0.537,123.989,1Qt070n5P3oRETV0rRKCk3,140565
0.852,0.737,-6.174,0.0448,0.0259,5.38e-06,0.112,0.712,121.028,3KKVPmgCEVAREbUfBmB4rq,186310
0.815,0.512,-8.003,0.0309,0.47,0.0,0.136,0.651,112.044,1vSf34L9byMfYBjWfUHVrM,139286
0.682,0.856,-2.724,0.0586,0.101,1.65e-06,0.0777,0.919,98.135,5FtDDODtT1tdyCznWKrENt,178469
0.726,0.616,-7.181,0.0741,0.385,0.0,0.135,0.49,142.929,4nkfiPq1ozrvgkqoihHZs1,191616
0.793,0.697,-5.528,0.0692,0.09,2.14e-05,0.235,0.562,109.995,6F93Rq40Q5n2gaorQoq98B,188431
0.768,0.63,-6.919,0.0522,0.0639,0.0,0.0744,0.87,155.102,6epP2beWRSh6AP26lUbOtK,177689
0.593,0.485,-9.194,0.0659,0.321,5.71e-05,0.13,0.173,115.073,1wv2ijx4mnb3s8bteCWWs7,162000
0.65,0.403,-9.763,0.0274,0.0322,9.89e-05,0.113,0.276,133.983,1cEgH8cd6b7EXqm6xg8nKn,241791
0.621,0.766,-4.567,0.212,0.299,0.0,0.0763,0.492,193.938,5JTopfqyWojObYGIFVciom,209676
0.658,0.73,-5.181,0.0473,0.0202,7.56e-06,0.113,0.63,158.09,7fiGdant3xon7Ih6i7ViKB,165630
0.482,0.569,-9.001,0.0488,0.00232,0.0,0.408,0.742,204.184,118hsjUTMjmgujpok5FVGL,183526
0.669,0.436,-9.945,0.0326,0.792,0.0,0.16,0.754,119.801,4icDoZenzPoS8QThhYGSId,156733
0.806,0.747,-5.617,0.2,0.0622,0.0,0.106,0.107,101.819,314bi2IzSFaBWmAfn1c0eu,127059
0.714,0.675,-7.274,0.121,0.095,0.0,0.112,0.348,82.033,0UnRTRsKg3mLKY9yaGK0YT,175793
0.738,0.434,-12.534,0.228,0.631,0.000268,0.227,0.666,110.043,0BPnXSdiCo3YkijXxQe8BE,135273
0.755,0.668,-6.691,0.237,0.0152,1.39e-05,0.0675,0.368,159.915,5XnL6ASalbLMAfj7DXtL2i,174150
0.443,0.784,-5.351,0.0808,0.012,3.57e-05,0.201,0.474,90.971,0zaqmk12gWZBfH5beownIC,159869
0.812,0.777,-1.979,0.035,0.0143,0.0,0.335,0.856,118.03,7aOxHlXW52b2U6KbVqIJQP,191389
0.536,0.722,-7.44,0.0492,0.0572,0.0,0.349,0.422,75.018,3T7gPYdCrRht0YMG2Ubt9J,176573
0.56,0.674,-8.31,0.0491,0.695,7.92e-05,0.107,0.552,147.971,5YGIIj9oeFAJJOCH3Z5Pg0,219558
0.549,0.583,-8.4,0.0386,0.00573,0.0,0.0987,0.389,91.578,6sV5e2hh0knR6WVciMGLAw,191740
0.748,0.572,-6.975,0.298,0.00513,0.00045,0.119,0.484,180.045,0czYIXXpG2x4uY5FO5Lz22,160667
0.714,0.694,-6.658,0.256,0.000213,0.000212,0.105,0.52,165.021,0q9NmjiqcwzWXH6NatxqTO,172538
0.64,0.863,-4.002,0.0322,0.038,0.0,0.294,0.725,81.003,4eHceQL93Re1ZiaY7kRZ7F,176854
0.593,0.801,-7.087,0.2,0.125,0.0,0.446,0.799,132.805,5QGsWKm25oX7hVLtDzLciG,169180
0.821,0.436,-12.653,0.076,0.532,1.58e-05,0.0826,0.282,97.966,0ZxA85Z4olp3PfhnX79wV1,215510
0.87,0.689,-6.34,0.316,0.0525,7.14e-05,0.437,0.797,80.015,4x28MMv3Z1G7Y1rJzMQSFP,206006
0.693,0.694,-6.385,0.0343,0.0189,0.0,0.563,0.883,105.845,0WgDd1uLWawAeVYkwD2bIn,213240
0.707,0.161,-12.374,0.0313,0.946,0.0,0.0989,0.2,98.031,3ELgcmc7iFYp767CeKmKKr,298763
0.661,0.915,-5.436,0.245,0.597,0.0,0.108,0.367,144.911,718U9nqcB4wjmyRGro4iL1,182792
0.865,0.638,-5.154,0.0665,0.00725,0.0,0.202,0.466,155.042,4HvVJIfO0LtMNAiJ6n5ZP2,130234
0.596,0.84,-5.252,0.0756,0.0464,0.0,0.169,0.594,127.941,5t8bvbB1B8eGK6NMCizmzc,184593
0.645,0.391,-14.266,0.0446,0.825,0.0108,0.213,0.614,90.014,4U0Rg1i86uAUkdhtLdiFFi,184333
0.824,0.815,-5.269,0.0992,0.397,0.0,0.115,0.243,140.027,0cMHHTYnljsZ4CcHsSnEyO,192447
0.875,0.629,-4.417,0.296,0.0548,0.0,0.0774,0.827,145.04,33A59F6RYxaazIhRzW6LKn,203459
0.836,0.709,-4.467,0.0868,0.0719,0.0,0.0853,0.507,159.979,4iWGlW0Ms7EFLUDrGCdzgn,153375
0.864,0.521,-9.848,0.0917,0.454,0.0,0.135,0.373,119.092,6DkX4n2jRUdAmbV1uB4b5t,210567
0.782,0.917,-2.19,0.0543,0.0538,6.35e-06,0.332,0.748,108.022,4nP3vsb0TMIPGKNX32wZ0L,155556
0.454,0.795,-1.272,0.252,0.593,0.0,0.413,0.426,95.848,5r7fXxHB3UJAdgdGVLlVTo,137143
0.391,0.496,-8.559,0.0371,0.695,0.0,0.106,0.543,97.98,54Yr1YJCEKYxNtDDNIDxCc,189307
0.584,0.395,-12.526,0.0397,0.103,0.00665,0.111,0.0733,150.013,64FND1JVgOQDYFIoWgMQvc,275400
0.61,0.36,-9.939,0.0585,0.608,4.69e-05,0.181,0.372,70.969,6mRmjpvFAb7KAXHwZvcGOr,169406
0.565,0.825,-5.534,0.0705,0.176,4.21e-06,0.169,0.416,121.98,3zALuWfz83gDMxQvEEXFQ1,218361
0.487,0.725,-6.57,0.0336,0.00679,2.03e-06,0.358,0.28,139.942,7IjWnBvMfr2OwFw9595A4y,190286
0.691,0.538,-8.258,0.0461,0.0172,0.0,0.0386,0.544,151.951,1cKbDOb5xr0JhcF0slp4HC,143391
0.457,0.612,-6.765,0.156,0.233,0.0,0.117,0.495,160.097,4BhXlLrlJSSA6b2LknHyBC,165000
0.9,0.535,-8.478,0.0862,0.352,0.000706,0.11,0.59,110.043,76FK3Z5PyE3KnLsTqwI1AM,210000
0.62,0.414,-11.466,0.0527,0.00137,0.00277,0.0692,0.396,129.945,7qMjmp25fP9ZpDGqoXFw7s,159240
0.739,0.605,-8.048,0.12,0.481,0.0886,0.126,0.527,119.992,3ipskVxqlZ1YATVgAe1xvy,274000
0.511,0.765,-6.896,0.0367,0.00492,0.022,0.277,0.508,152.014,7auPqljdHNJQdfGmoIJv8T,221053
0.309,0.537,-8.298,0.0377,0.38,0.000469,0.171,0.291,138.058,2uaVumcCpXgRZcExGkvNoa,217663
0.707,0.535,-8.333,0.0294,0.236,0.0202,0.115,0.22,100.066,4vJ1H2cZiBxK2Gnf3B4nqg,244845
0.709,0.249,-14.498,0.0373,0.897,0.000228,0.215,0.423,104.978,7zkOoMa2NYalqzzc7rGV2b,201143
0.756,0.45,-7.745,0.0689,0.225,7.99e-05,0.188,0.604,138.045,0G1D4DjwigOcrHgJeH6s3f,213109
0.45,0.534,-6.773,0.0295,0.444,0.000147,0.0937,0.129,110.081,4rtzFisVDyoN7F3VJR6u17,240451
0.702,0.844,-6.177,0.054,0.113,0.000171,0.0876,0.523,121.009,7ltiK6ak3SI37XygHoXLnB,204187
0.626,0.47,-10.452,0.0283,0.605,0.0197,0.0976,0.211,105.045,4ofFydTGZn0LCObXl9l7UU,239311
0.741,0.577,-7.005,0.0349,0.0528,0.00357,0.138,0.252,93.99,6y9djpEs4KOIIiQnGfU1hD,176313
0.486,0.365,-10.093,0.0243,0.822,0.000122,0.165,0.477,92.932,0o4z9a1hPLutLeNY68wdgg,181010
0.427,0.398,-9.553,0.0536,0.453,0.00479,0.0903,0.114,139.249,3wchQBokK9IDtoYrw14gpK,208053
0.819,0.572,-8.891,0.0574,0.106,6.23e-06,0.101,0.596,106.013,1pqKzH7yh6nuXeFQMUfH60,153715
0.754,0.608,-5.283,0.0322,0.00357,3.65e-06,0.0808,0.728,117.97,2vcggM7o8TmMWjx2OwIfKe,227797
0.491,0.666,-6.872,0.143,0.336,0.0,0.356,0.404,175.798,1xLSL6wNoDOpQUEkqcN297,220253
0.719,0.388,-10.173,0.065,0.566,0.178,0.0851,0.121,104.918,7hPJXrWffzO7H28Sg39juy,202000
0.512,0.689,-7.114,0.253,0.0774,4.81e-06,0.31,0.521,186.066,3nDGyQ6tLaSdtRnGM3N6uP,212174
0.631,0.563,-5.921,0.0388,0.0592,0.0,0.0769,0.336,110.897,62NgcS153TCRqaBvNcWkDX,209868
0.813,0.205,-15.964,0.124,0.482,0.000203,0.0895,0.0863,143.025,1cHzV1ZBV9YD5Knph7CJNX,209739
0.604,0.658,-4.936,0.0302,0.0318,0.00126,0.131,0.73,106.033,7lw7uY2jcbX0mskCP3Sy8T,222101
0.554,0.595,-8.96,0.0361,0.367,0.00118,0.268,0.471,89.997,1oz7oE9t0bGKumBGuBPqZF,204347
0.642,0.845,-2.945,0.0315,0.00111,0.00958,0.359,0.126,100.006,6JiMUOOLnn0ulGqzCwb6p8,206263
0.291,0.129,-15.861,0.0384,0.928,0.0173,0.242,0.133,116.766,7cMt0t1LWZGPOxOP4Q86dC,132013
0.505,0.349,-9.741,0.0302,0.744,6.99e-05,0.0926,0.0934,89.968,21VLBqdSsidfxtbvKdzQFU,243375
0.611,0.589,-7.676,0.0477,0.2,0.0,0.0863,0.329,74.976,1LlSIjOxwbw57yXkZ4InQc,194950
0.414,0.475,-7.991,0.0325,0.524,0.0014,0.68,0.187,134.777,0jrt5LNZyYfzgsaqJ8r8Tq,260178
0.774,0.59,-6.706,0.191,0.0922,0.0,0.104,0.678,134.857,3cawvSkJQYGhT2lHF7cJFY,163605
0.835,0.505,-5.834,0.168,0.286,0.00219,0.198,0.665,118.021,6UVZo6UKUZC1J2KPP3IIwQ,178983
0.654,0.479,-12.707,0.0279,0.00302,0.0732,0.135,0.191,110.013,4SeL5hzzYBwSJFbohy9dp3,227180
0.264,0.6,-6.116,0.0544,0.606,7.96e-06,0.0468,0.258,175.232,0tNVNVxR2Ictscysh3zAsl,245455
0.52,0.892,-5.094,0.0617,0.247,0.0,0.139,0.574,75.035,01Llli2WanFfs0v7rPSz9l,189720
0.287,0.535,-5.913,0.0308,0.53,0.000114,0.359,0.224,84.484,5fHvg9TT3ythAwjIQQPADv,218300
0.72,0.743,-5.021,0.0533,0.149,0.0,0.198,0.764,90.029,6Yu9wYDCwqdS180QIQiZJh,187293
0.595,0.855,-7.134,0.111,0.0364,0.611,0.304,0.676,164.969,4ZapAR5XjoPEtsDHUG6cad,126545
0.728,0.539,-5.157,0.0371,0.402,0.0,0.0991,0.483,95.986,5be34Nrfi4K5WupW5XEYCW,200000
0.782,0.575,-9.086,0.0625,0.0856,0.58,0.118,0.352,90.016,2RrrZf7as7ZpilkOknbRFu,210133
0.587,0.566,-6.896,0.0498,0.29,0.0,0.133,0.319,138.094,4cOlrEchtxnOYnxrNKIu1X,227463
0.608,0.736,-6.7,0.165,0.051,0.0,0.215,0.489,97.038,1Wvzo4EotLEh4W3OVcQoDO,202887
0.482,0.338,-11.294,0.0471,0.21,3.2e-05,0.149,0.0577,139.971,1BJvHbum4KgLd1bJnYdrdh,234344
0.474,0.503,-12.883,0.0404,0.471,0.51,0.0774,0.0785,119.986,2QeRewVUg1rlH4SOheZ67u,260550
0.753,0.542,-5.789,0.0489,0.11,1.33e-06,0.292,0.54,100.024,2wb8iu2gihK2BvZPn5LuCO,145320
0.367,0.31,-11.553,0.0286,0.87,0.00286,0.111,0.13,139.73,0kKnMeRAsRYcs5j8eex1GD,237165
0.461,0.197,-13.112,0.0412,0.747,0.0,0.109,0.178,133.988,7smtP19JTwGHrPzMSPj1L5,181000
0.445,0.538,-10.655,0.0483,0.0395,0.0494,0.0909,0.317,119.783,2QcztRTYh9LXJ2Z5GwAYgR,162013
0.808,0.878,-4.981,0.0382,0.39,0.00214,0.0686,0.603,96.016,5N8O8IsZPnCgVXf1vsOtqF,202333
0.383,0.394,-8.675,0.036,0.808,0.00645,0.105,0.118,130.029,15Po6XGhIj87IwSoF81xlL,181440
0.579,0.578,-5.361,0.0283,0.0304,0.000229,0.1,0.356,78.582,7dpnZJj7ITXcnmbmLIdEqs,196433
0.575,0.709,-5.166,0.0381,0.0425,0.0,0.325,0.292,74.993,2f2VjAOWf8AxwerfTuQlBx,209387
0.71,0.793,-6.358,0.242,0.138,0.000126,0.0581,0.661,120.049,689RmujoWTLBkde5IvNYAs,190408
0.899,0.452,-12.466,0.153,0.143,0.0615,0.101,0.319,103.991,0BSPK4iKOGkNuOiGj0RBBs,210213
0.516,0.671,-7.748,0.069,0.138,0.0,0.0956,0.209,143.758,0RsE3ayGisA9hFc4Icqzc1,190000
0.494,0.441,-8.921,0.147,0.344,3.66e-06,0.182,0.195,175.741,2G4euJDjcc19EQgHCSMIzK,206277
0.639,0.518,-10.054,0.0407,0.13,0.000123,0.0791,0.292,119.932,5bWELZhWQbJTEIdOqatDDS,224827
0.326,0.386,-10.454,0.0376,0.0345,7.97e-05,0.0529,0.0396,106.155,2hXJvtMUKCifLTDz9QgAz9,193329
0.671,0.787,-4.137,0.0316,0.0176,0.105,0.14,0.408,142.017,3beamafaZWM8iR8slsyoOM,194370
0.405,0.337,-12.767,0.0384,0.455,0.313,0.0983,0.0789,173.824,2xNbUbIbNQiEWAlDsmrX9w,242230
