danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster,id
0.918,0.537,-10.577,0.249,0.299,0.0,0.1,0.968,109.98,131985,0,3OOX0tFoqPSbyUDGoGZMt3
0.332,0.487,-11.718,0.0298,0.225,0.649,0.0828,0.402,142.04,300120,3,5p7UTIm8NrZ6YqRyiQBo1X
0.605,0.683,-6.12,0.368,0.00174,0.322,0.055,0.678,153.784,141951,0,1douAhtB2HqZXjO580glaK
0.574,0.905,0.037,0.0438,0.04,0.000116,0.129,0.862,88.985,231000,0,5i67QOClYA9CYsgzwjz5fF
0.695,0.485,-11.471,0.0335,0.024,0.00113,0.347,0.467,131.176,216173,2,62uWCiYw2toe1XbzuqMP7M
0.417,0.518,-11.896,0.0272,4.07e-05,0.000984,0.112,0.421,134.863,274893,3,3xjsub7bWdD1pXfp9SIvzp
0.0988,0.997,-5.778,0.187,4.07e-06,0.713,0.208,0.0287,160.635,102258,3,2cse6EIKp5vt3xROyNiqgA
0.757,0.527,-8.769,0.206,0.612,6.32e-06,0.135,0.398,119.807,160052,1,3B4yeqfUiFl89PTUEDQcD1
0.406,0.667,-5.334,0.0342,0.00987,0.000366,0.0915,0.217,109.841,281937,3,6zog3BVAWix1uXRfevBE2u
0.428,0.402,-11.464,0.0424,0.0269,0.000932,0.179,0.0365,126.016,224699,3,7ovsxud7vUG3EQhxsBwRSL
0.649,0.752,-6.966,0.054,0.596,0.0122,0.109,0.432,115.052,250280,0,7mmiqXIsxaxieQfVL4sBgp
0.658,0.656,-8.529,0.0586,0.0757,0.000509,0.0722,0.739,104.048,221054,0,2CGi0kPFzrErHlYjzQpLAh
0.88,0.494,-10.848,0.242,0.00764,0.0,0.11,0.362,135.006,156556,0,38F8BE500Tybqd3jrzp5Av
0.772,0.649,-6.411,0.143,0.0724,0.0,0.0761,0.824,90.072,208000,0,32LKwbmh6yVsWoRRF8DIvf
0.765,0.412,-11.423,0.0478,0.455,0.0116,0.0822,0.118,124.993,161991,1,2fTzmfj19KwwzR8x7PUbbp
0.852,0.756,-4.991,0.216,0.431,0.0,0.0935,0.896,95.254,158160,0,5DW5txotzNHKCYLhin9jAA
0.536,0.661,-9.274,0.0595,0.365,0.164,0.109,0.542,184.043,268627,3,2jiyNDtAPkZQcd9iTi3pEJ
0.529,0.684,-5.124,0.0634,0.00134,6.95e-05,0.157,0.259,178.376,244427,3,0jLI321jsZIowMb796F9ct
0.621,0.485,-13.429,0.219,0.108,0.13,0.156,0.14,183.391,343000,3,4ncFRft2xEs4kanULQjaOz
0.625,0.797,-4.882,0.0261,0.15,0.015,0.0571,0.496,100.779,346000,0,6FfkbzDAIzRvF921h0NgoI
0.262,0.69,-3.764,0.0357,0.03,0.00488,0.116,0.345,129.047,136827,3,3ea7pN7o2DeNy7eC7FzymK
0.466,0.558,-15.972,0.0464,0.00765,0.728,0.101,0.0357,109.986,341107,3,6Au8dwqW17E3rykzOtXzqn
0.559,0.675,-6.322,0.293,0.0049,0.0,0.0909,0.243,186.397,133042,3,4IzRn2wksxxplfZlVQdG4O
0.941,0.316,-9.408,0.0351,0.318,2.52e-06,0.105,0.853,100.047,168648,0,3yBV32BryU2UfyClrKgDG1
0.715,0.548,-8.771,0.123,0.688,0.0,0.284,0.788,129.599,72973,0,4jsJ3pE2D6lispcVju1txE
0.298,0.268,-9.532,0.0338,0.765,1.81e-05,0.133,0.127,169.171,194573,1,73qCslcHTEC8DBaiAMaehL
0.64,0.524,-11.537,0.066,0.742,5.83e-05,0.0543,0.777,96.622,141479,1,3d4BdEjmsb2QDcDoOyIJp7
0.615,0.309,-12.531,0.941,0.823,0.0,0.447,0.466,72.965,275645,5,4XpqxajkvcrESLsH7nH4y7
0.629,0.501,-7.131,0.0344,0.0866,0.0,0.0886,0.48,107.891,152000,0,2WgNP2fxbGMSttbyormGHR
0.564,0.989,-2.612,0.0558,0.00325,2.88e-06,0.343,0.865,134.932,159507,2,538wRlWcvIhktH8WOAuAGH
0.668,0.906,-5.279,0.0444,0.178,0.000175,0.0538,0.922,118.734,274652,0,6iEbOJ7rDVBq4WS2D0z639
0.837,0.4,-8.565,0.338,0.000756,0.00136,0.1,0.395,170.035,208973,0,1I7jawz5F40NxR0tZc52L2
0.45,0.165,-17.012,0.0415,0.7,0.0,0.102,0.186,127.205,431667,1,0hpQip2PdGB4woLuYY9Vka
0.4,0.248,-11.775,0.0296,0.241,0.0,0.0888,0.276,153.927,238146,1,0dCcucT9OxcAbjI96RpsPD
0.365,0.196,-21.361,0.0355,0.288,0.434,0.109,0.191,100.207,524200,4,2tbTj5WYMfMsap27RKdAXk
0.485,0.849,-7.083,0.0583,5.97e-05,0.0732,0.122,0.59,165.202,168293,3,7fftnG8BcZ7385YMvWuBes
0.687,0.105,-24.334,0.0483,0.983,0.945,0.104,0.623,85.948,195349,4,7G9a1sn9rtd5A8HMEJPr4b
0.801,0.68,-2.362,0.0309,0.00364,0.0,0.0783,0.204,142.1,263440,3,6KoK723c5pmYKiHvH69JDr
0.825,0.695,-7.725,0.345,0.0997,0.0,0.0801,0.255,122.067,334600,0,0O5vpaYsCmuSip8RZLGbey
0.784,0.893,-5.153,0.0923,0.3,1.57e-05,0.272,0.819,118.738,216733,0,5IKLwqBQG6KU6MP2zP80Nu
0.748,0.845,-4.612,0.0536,0.00083,0.000225,0.068,0.659,123.925,207067,0,5mAh5J4w6BEZkajB1M7XrB
0.662,0.914,-5.308,0.0787,0.307,0.0,0.344,0.913,159.958,203324,2,5qbwvLQRZWP3kEGeN9geU8
0.654,0.974,-2.863,0.0328,0.164,4.61e-05,0.112,0.874,131.979,212067,0,4SnC7mwI24zoMB1QINaHdq
0.511,0.475,-14.667,0.161,0.708,0.0,0.105,0.819,98.957,195147,1,6oYkwjI1TKP9D0Y9II1GT7
0.431,0.54,-10.693,0.0389,0.107,5.23e-06,0.279,0.651,83.904,239973,0,2G2cajcOspssErGgdEv3je
0.223,0.226,-12.583,0.0314,0.728,0.0,0.106,0.335,171.449,161093,1,0ponZFZOMfmjBVGMjKXnnS
0.498,0.524,-14.704,0.62,0.116,0.0,0.409,0.555,129.345,84080,5,1Q47IgLTvsJAzWDnoUhUOw
0.449,0.845,-8.971,0.261,0.431,0.0,0.548,0.685,164.819,139813,2,59PImkpdCqoCq23Y5Bow2J
0.411,0.52,-11.789,0.131,0.627,1.57e-05,0.133,0.599,169.748,212733,1,5VeXUDkjN6EXElAPw91LUC
0.572,0.0604,-26.857,0.0502,0.994,0.959,0.111,0.424,106.027,152000,4,2haqxYGlqmnlVHKOjNPLGo
0.575,0.835,-8.126,0.112,0.6,8.52e-06,0.0676,0.921,100.139,194133,0,5Gm6XogGSxSpiAMWr9YJI7
0.21,0.435,-11.559,0.0471,0.054,0.0,0.327,0.358,82.684,239213,3,19NqMojr7O5wLZ10fm2dc5
0.498,0.598,-6.401,0.0483,0.6,0.0,0.271,0.572,106.378,265787,1,5FgZ4FtfxbQu76M1fjihyl
0.335,0.206,-9.726,0.0353,0.868,0.0,0.101,0.133,79.122,125500,1,1aYppCUyBdWO5dXAMuR6cc
0.822,0.642,-6.93,0.248,0.0808,3.97e-05,0.0392,0.49,90.028,202227,0,3u1K2eshF0QgNCYJS4OCEz
0.593,0.534,-10.188,0.116,0.856,0.0,0.0881,0.954,124.606,193480,1,4t8JKz4JV91CEaIIdKd8oc
0.0841,0.658,-10.276,0.115,0.000128,0.92,0.229,0.0392,84.287,126507,3,7H1fKyn101IZ33np3PqqJ1
0.791,0.658,-11.128,0.0445,0.00653,0.0,0.0472,0.842,120.066,245000,0,0uqvSVhGgQTIdj9G51vhvv
0.704,0.261,-13.403,0.0527,0.849,0.00164,0.702,0.919,118.961,164000,2,778SCkNfo4MyNQyB4H0fXb
0.429,0.667,-7.19,0.0317,0.0228,0.000858,0.164,0.349,179.607,155672,3,0pUehjTgCBMPi0uUTeyAcW
0.562,0.9,-4.044,0.0355,0.0192,0.0059,0.0867,0.864,109.658,128001,0,3MNpILYOf86T9JQujps1QI
0.545,0.215,-16.238,0.0856,0.862,0.96,0.158,0.632,166.926,180613,1,6bufgwY5GNrtJk9zGqk37G
0.835,0.545,-5.817,0.0747,0.0546,1.1e-06,0.393,0.923,126.05,154173,0,2TtiyAE0PsTu8tDlQQDWUQ
0.615,0.723,-9.41,0.0499,0.659,0.914,0.0822,0.81,128.408,238573,0,2TGKSbYXuEqulfA1ENlGnW
0.212,0.846,-5.663,0.0374,0.00111,0.855,0.581,0.129,159.983,200892,2,3iLbAzydmYrTPSmOUCtIV4
0.907,0.762,-4.712,0.351,0.161,0.0,0.0597,0.598,123.897,156360,0,3adaeFQO5V9W6WRd6nK5KF
0.489,0.268,-16.545,0.0696,0.963,0.835,0.0901,0.439,80.12,139187,4,5LF5Ngm8xHwz5RG56unSYk
0.682,0.552,-10.305,0.0563,0.522,0.0,0.329,0.924,92.035,263500,0,02QKic5YrMPMywh7KTeMAC
0.889,0.651,-6.563,0.0599,0.0512,0.0116,0.0955,0.874,132.938,163759,0,1mNvijqTFRqisyURrtrhwa
0.524,0.0964,-17.616,0.0348,0.967,0.00397,0.111,0.207,112.018,168670,1,1BmP9hU0d9MN9ZBlB4PykD
0.524,0.325,-10.586,0.03,0.878,0.0,0.121,0.304,71.408,182520,1,3Dd3FK9DSaoMoUKA5ZPVgw
0.229,0.704,-4.692,0.0342,0.000135,0.000384,0.15,0.179,74.6,338440,3,0v3WyEt2g04WFpfVwcnfXm
0.491,0.951,-5.554,0.053,2.5e-05,0.646,0.129,0.107,160.002,358476,3,5HcqJijZKFyYvtKffvsXZC
0.304,0.583,-5.313,0.061,0.052,0.185,0.179,0.0764,105.929,382167,3,4WVb36fxYnEHVKDKiMRZHw
0.547,0.706,-12.395,0.0389,0.0357,0.000858,0.0784,0.707,130.316,231067,0,4oHuYbxcOKDG6OzWLEkzYp
0.21,0.335,-11.473,0.0368,0.47,0.946,0.0986,0.037,93.713,482121,4,6rK7VyAi0XGdhz4LdzXVZj
0.703,0.609,-7.3,0.0444,0.111,0.0,0.0515,0.696,89.929,181515,0,0Id2IzhR3w50aP2PHfMUE3
0.839,0.951,-9.121,0.0486,0.055,0.85,0.267,0.933,143.016,379360,0,6yoqKyNAJOjTlFnDM8u6Ka
0.754,0.459,-9.112,0.049,0.0528,0.76,0.227,0.508,149.997,171200,0,1WNrs6xFkHBx1VDLEx4BcQ
0.393,0.951,-5.766,0.134,6.27e-05,4.56e-05,0.347,0.335,179.849,140094,3,4AOIwK5QAmQ1wpDHzRWNXo
0.231,0.489,-14.196,0.0513,0.0189,0.438,0.213,0.108,119.965,216363,3,2zfZ27Aukg5hUlhsd0gOnC
0.202,0.492,-6.113,0.0352,0.881,0.0306,0.307,0.869,177.656,70987,1,7yud7gmnAH02z6BzHdkMSB
0.715,0.658,-3.823,0.0658,0.0138,0.0,0.0905,0.683,129.908,204923,0,5K9629jLBvdabDmmhdCLui
0.321,0.365,-10.119,0.0437,0.77,0.302,0.0483,0.121,75.323,164000,1,48pVKi4r8OeNpsaJkU3Qds
0.621,0.389,-16.501,0.935,0.968,0.0,0.67,0.454,134.977,1332481,5,1ou8JKQAmaJzPSxWm4NweT
0.374,0.272,-18.262,0.0341,0.13,0.0,0.0641,0.303,178.809,244240,1,5hUCTgttGB1eS4GJdPEQEM
0.549,0.133,-16.637,0.0307,0.957,0.0737,0.0928,0.268,101.729,209641,1,66QNc8iF0ihRo1DgVwkrwd
0.694,0.893,-8.758,0.0444,0.108,0.97,0.136,0.269,137.933,199674,3,1hChLdk0hBQbapbpVUVlNa
0.378,0.693,-7.165,0.0364,0.0276,0.434,0.182,0.549,149.913,217729,3,0yDvw3DK4JVV8VR1S7aQRZ
0.567,0.539,-8.745,0.0333,0.00458,0.406,0.109,0.372,81.989,297501,3,0wBVIJrD6tvVnBIQTEQpBt
0.315,0.395,-14.646,0.0677,0.918,0.916,0.211,0.052,87.847,351200,4,2dFUtZtpWydAU4QMmUOK47
0.242,0.774,-5.156,0.0421,5.62e-05,5.76e-05,0.0821,0.197,186.045,170400,3,2z0IvBi4B2HOV1PEhiiowj
0.183,0.0543,-24.776,0.0407,0.974,0.869,0.0816,0.0308,75.367,288000,4,2PlnuhLHxil9qZrkj7xz1G
0.412,0.568,-7.032,0.045,0.0218,0.833,0.101,0.207,158.091,169248,3,6rDjt5uh8wte2GzZHQxVzT
0.735,0.651,-10.231,0.0947,0.0314,0.0,0.106,0.557,107.981,142222,0,2m8iA3UbgFguRYFdCQ4RxD
0.908,0.513,-5.318,0.0973,0.00271,0.0,0.141,0.257,130.047,237293,0,3WpGt7fhdIDd5ej7xyzbe8
0.54,0.44,-10.093,0.0368,0.14,0.886,0.167,0.122,129.882,247373,3,2P43WROXRRBFqSKd2aSc0o
0.746,0.362,-7.264,0.0558,0.0222,0.793,0.107,0.086,147.027,197590,3,6DY4vXxKB0zQprDWleIe9J
0.569,0.648,-7.636,0.13,0.00331,3.67e-05,0.113,0.363,116.016,165517,0,1XhcliI9J7WIT2kovOTVMR
0.644,0.542,-8.875,0.34,0.688,0.0,0.1,0.702,139.479,145716,0,74SYp4GFxYqEBtt1BiwJWZ
0.808,0.613,-6.246,0.348,0.106,0.0,0.0957,0.685,107.144,140382,0,0PiHp7AXS5Qy3XEFzlhEtg
0.771,0.762,-5.532,0.0729,0.466,0.0,0.185,0.459,123.989,211722,0,6LRTzR3CmiywDIjuJnuInv
0.803,0.586,-7.764,0.202,0.429,0.0,0.366,0.699,139.975,198532,0,7sXcJOElUBHouD8bU8yUHK
0.826,0.43,-11.31,0.269,0.603,0.0,0.147,0.556,115.083,152500,0,56FOp3DDDe6bIOh9e1LxEO
0.647,0.58,-8.034,0.332,0.147,0.0,0.161,0.505,141.979,243406,0,1Hsxz3THpMGPlUfs6ut8kv
0.164,0.0392,-32.652,0.0357,0.983,0.927,0.0774,0.0742,69.481,410987,4,0ALo5LHdF3hJiD8WFN770B
0.167,0.232,-22.247,0.0379,0.848,0.884,0.0775,0.037,65.565,232899,4,2iPEZb3A2vnZNQkWiBcYtk
0.274,0.36,-13.556,0.0386,0.821,0.94,0.101,0.192,106.789,445281,4,7pufqAWLZoZiMAtW5Wofyi
0.13,0.568,-11.095,0.0386,7.09e-06,0.845,0.156,0.168,82.392,356600,3,7BzthK5pl4Z75h5eO3AtFK
0.0581,0.00563,-11.471,0.0405,0.937,0.921,0.111,0.0488,68.26,148813,4,4IpQBWoKMAUrMZeQJ34YZO
0.166,0.662,-3.828,0.0424,0.000313,0.593,0.217,0.208,113.26,455056,3,1HSSNrnJJn9z6q6eRitbHy
0.184,0.188,-20.824,0.045,0.939,0.808,0.101,0.0389,136.004,554761,4,2ttcbHh6jc3fil4h9BIs7A
0.421,0.961,-1.059,0.0428,0.00174,0.000887,0.115,0.5,174.046,179650,3,5PuJ00qKGWqbGeeWbt8WJb
0.683,0.679,-7.241,0.0856,0.00948,0.863,0.0851,0.653,175.043,374946,3,0WMaPf04OuvWoW5vmXBN7u
0.806,0.434,-12.178,0.14,0.376,1.04e-05,0.122,0.961,136.781,171333,0,0mf4vWN0gHLJvyKQY229tn
0.806,0.643,-10.069,0.068,0.249,0.00332,0.115,0.822,80.948,255463,0,7nk1q5s4z6zdspR4NBZCot
0.388,0.825,-9.226,0.0353,5.21e-05,0.852,0.324,0.51,176.099,266000,3,3LxT4mhYd4JkagpE43Nv9m
0.787,0.542,-9.345,0.256,0.0202,0.0303,0.163,0.777,147.074,263639,0,65TNC2zSsAOnTcHcvZ1o76
0.522,0.659,-10.847,0.0421,8.98e-05,0.322,0.106,0.589,140.13,193787,3,33POoc9z6UBcUOa0cVXt0K
0.726,0.79,-4.401,0.033,0.0366,0.000926,0.0624,0.966,150.001,205585,0,5EOJzNZsHhJIP0cwowK8i9
0.781,0.647,-6.538,0.215,0.00242,5.27e-06,0.331,0.544,137.064,250702,0,1LAH8HGAJsrF9byfN4padV
0.655,0.767,-14.364,0.0675,0.181,0.786,0.1,0.559,120.006,398247,3,4lxNZGCoUVsfLm4yWpB8KS
0.338,0.953,-1.405,0.0625,0.00739,0.661,0.0502,0.404,92.714,121300,3,03uGAzLAB0D6hEurDURkBA
0.406,0.962,-1.552,0.226,0.000412,0.252,0.361,0.0924,149.681,187154,3,196RsePgEaCLKncxvmWaHO
0.622,0.494,-15.947,0.172,0.00466,0.161,0.582,0.443,114.999,325565,2,3x5G9ya6keHjZmkdUpwzPA
0.768,0.822,-7.929,0.0449,0.00198,0.408,0.0906,0.85,121.998,177436,0,1oshJcOHwZI1rcGwFusufG
0.169,0.183,-16.499,0.0449,0.995,0.96,0.119,0.0482,88.768,244000,4,0evhabxKRo28moFOrw185S
0.583,0.263,-10.749,0.0342,0.972,1.46e-06,0.11,0.277,132.039,149733,1,5df7qDdNazXzCtsdn2BAPE
0.464,0.714,-7.603,0.0342,0.719,0.338,0.128,0.831,117.531,164320,1,0F3ZS2gMHCImgws6ewz1H7
0.479,0.967,-2.445,0.0431,0.00697,0.0,0.217,0.719,134.743,213080,0,5aUwnYLjQD7OfLMJDWSnsT
0.439,0.829,-6.904,0.0344,0.000769,0.131,0.0949,0.556,140.946,233966,3,4FWEAEIWh6m1EN0eIKTP00
0.729,0.367,-14.276,0.121,0.171,0.0,0.441,0.626,105.986,306440,2,64tkormoPRJDQ70pUakJJh
0.297,0.227,-14.964,0.0338,0.342,0.652,0.109,0.106,116.942,320040,4,6KXJ4eONbfOR0g60x1ui86
0.616,0.755,-2.679,0.0413,0.593,0.0,0.129,0.97,155.406,188920,0,256RFZT9SPVvuCNRbRwBNN
0.708,0.683,-7.768,0.0344,0.00122,0.643,0.121,0.463,123.602,220533,3,1FL9DHDSED6lxNMDJUJQvB
0.704,0.87,-5.227,0.0277,0.00078,0.0586,0.127,0.799,129.998,183161,0,6eQ4BbLSLF9xJKg5R08ZQu
0.43,0.376,-10.064,0.0274,0.563,0.00629,0.123,0.272,97.097,269987,1,1z2HAz6JcwfGHKMSgKEA3D
0.121,0.774,-10.644,0.0522,0.000252,0.973,0.332,0.201,149.941,464667,3,1DxNQ3H3sIRnMHkaR2wGL4
0.406,0.526,-8.882,0.0293,0.189,0.0024,0.305,0.411,183.842,206333,3,5sTFozFnwuXbWyw0Qaj4LX
0.473,0.716,-6.085,0.141,0.56,0.0,0.949,0.83,189.521,237120,2,3J68a3aFeN1TkxAZqbUQl6
0.527,0.0325,-26.594,0.0359,0.995,0.882,0.113,0.187,111.15,255267,4,4JWVkr5jUjylM3hMG5zvXw
0.378,0.0529,-26.358,0.0441,0.986,0.871,0.0543,0.0942,98.0,282133,4,3JfownL1VhKWMwihL6cZfM
0.342,0.977,-1.522,0.102,0.000341,0.0506,0.325,0.467,86.431,146600,2,2ksYrC3madk64jdG4XMt10
0.742,0.416,-14.109,0.137,0.76,2.53e-06,0.325,0.565,102.781,290307,1,45pRhL0kqZhXlsD3bqwpuP
0.699,0.906,-4.277,0.0681,0.000432,0.833,0.141,0.197,174.041,358041,3,7kdcwAFuT9Kpm2Wvr32rrj
0.766,0.609,-12.224,0.0857,0.772,0.0,0.0994,0.636,147.083,130247,1,1TIIq2TzDKNdHqu0DYcdt9
0.71,0.995,-2.819,0.147,0.00191,0.826,0.227,0.211,126.056,210109,3,0FV6WL3ZWgPrjVyFw3psz4
0.0647,0.00237,-28.282,0.048,0.821,0.901,0.0879,0.0291,76.98,561299,4,47H54R4owpPvkummlApq88
0.436,0.841,-8.559,0.0306,0.21,0.887,0.095,0.321,156.994,184810,3,1zWYuA2QnBNnZAa9xDwAN5
0.628,0.653,-9.482,0.0328,0.637,0.0,0.188,0.955,111.61,152040,0,6v6Ei0DlHB6asuicA6e89h
0.901,0.758,-8.13,0.246,0.0673,0.00442,0.301,0.662,141.994,219750,0,6OpKBghxyHSJ9lqqJ4EkJu
0.372,0.915,-4.577,0.085,0.064,0.00011,0.126,0.466,91.124,153222,3,1SlLP2AI4L2oh3VRJfHBpf
0.732,0.245,-8.57,0.0323,0.812,0.0,0.107,0.484,110.097,166118,1,0dek7kZ3dJuolSWU1busMj
0.653,0.495,-12.232,0.0303,0.0685,0.371,0.074,0.881,120.097,184053,0,3TfJc3C3n9ML0dXoz7oHcm
0.448,0.939,-3.178,0.0633,0.00455,0.0479,0.166,0.666,102.434,228293,0,1p1RgiJTvoaWFnkM1M0JFH
0.316,0.0617,-28.556,0.0496,0.995,0.93,0.116,0.19,70.132,152069,4,0fHo89AiSS0X3ycHHKnIoU
0.492,0.655,-6.19,0.0447,0.0846,0.0,0.084,0.188,139.779,256787,3,4mEKcHXmzC7JC8I1L3MjFT
0.87,0.776,-4.944,0.352,0.194,0.0053,0.19,0.516,102.012,141176,0,4Dscy1GcQ6uzo8gun3k7Tc
0.606,0.416,-10.967,0.321,0.752,0.0,0.926,0.712,117.354,278653,2,0ZwbRvwFXT6Qmg77YhrYKJ
0.579,0.0945,-18.377,0.0396,0.705,4.27e-06,0.0817,0.353,123.994,170277,1,3h7NZT1CATbn4GqUs51vwf
0.866,0.572,-11.164,0.0374,0.366,0.00036,0.13,0.559,121.751,214907,0,1bZr5vH0cfmKu5ODpD0DEO
0.43,0.98,-5.112,0.0879,0.00119,0.00475,0.101,0.577,153.411,174000,3,5f8lcz6WmN77t1v01oi0ov
0.392,0.98,-7.888,0.0895,0.000528,1.57e-05,0.394,0.15,110.909,186600,2,6VfuHMrNzlrF5sTraCuHN3
0.726,0.295,-14.504,0.219,0.696,0.000356,0.172,0.138,115.067,178356,1,4svk9KGtIVSEoeG2VjIUSy
0.827,0.638,-3.163,0.383,0.481,0.0,0.093,0.474,98.881,197638,0,5DhLsu431rudt8PENvUDao
0.634,0.614,-6.917,0.0258,0.598,5.21e-06,0.681,0.546,92.108,222507,2,0oNwIWGkPR3hKjOU8nO3im
0.497,0.125,-13.173,0.0613,0.879,0.0,0.103,0.279,173.791,256347,1,5YYeOieVKYk5fH0dtqZvpp
0.482,0.88,-10.675,0.055,0.00464,0.678,0.0808,0.0765,111.023,586920,3,3agymIwQYxIJZ1qPiINpiQ
0.776,0.723,-8.944,0.0437,0.0742,0.907,0.0978,0.784,128.011,211885,0,3tXX9nFt0NbyMtxQPAn0Ok
0.511,0.793,-11.87,0.0285,0.000563,0.826,0.123,0.233,136.067,179800,3,294bZQoJEueD2ys3wrNDmI
0.6,0.469,-10.617,0.367,0.303,2.62e-06,0.267,0.356,149.962,312000,0,63eDARbke3ie5KcYeMiddX
0.897,0.373,-12.046,0.0664,0.661,2.33e-05,0.118,0.233,124.001,174194,1,6B8n3oty2Dosa8dHTyv6vU
0.455,0.713,-7.938,0.104,0.518,0.536,0.114,0.814,131.198,200333,0,6jBUSHHpSaDXZsXerPO5H6
0.678,0.865,-2.767,0.0381,0.00911,0.0,0.0621,0.779,152.026,231000,0,25u1ap6JX6Je9J9GevsO3u
0.46,0.743,-6.545,0.037,0.718,1.63e-06,0.365,0.811,110.757,365773,2,4FYOAtDIyn2HGltOxHlfsU
0.411,0.1,-27.513,0.238,0.988,0.809,0.1,0.0693,113.233,323841,4,1o68wOyEIhnxb5zlb2nWTM
0.176,0.939,-5.363,0.0995,0.0155,0.00966,0.849,0.553,188.798,193640,2,4lsxE7TLiXz8n7E22yZayg
0.169,0.0148,-38.102,0.04,0.863,0.758,0.256,0.0384,127.535,214627,4,6WIUW1w11Xrm9ZUcMEGI96
0.113,0.113,-24.447,0.0464,0.995,0.925,0.0647,0.0367,81.114,185000,4,58qh2knusdkbiX9jPUFZVK
0.185,0.117,-23.432,0.0504,0.993,0.0125,0.0944,0.108,70.925,182267,4,7nTwlmrw5dRthSvSTmCsKa
0.17,0.018,-29.164,0.043,0.909,0.846,0.109,0.107,112.688,220027,4,0yre5lGfHjEKaMCldbSNJ5
0.612,0.557,-8.503,0.0384,0.432,0.00893,0.137,0.963,154.994,170293,0,4D7GTDiE1DvJYFRoHeDuDI
0.296,0.0174,-27.374,0.0386,0.993,0.919,0.0834,0.0615,96.181,337053,4,3T1HsHMsqiPLDtMr9dUYxW
0.635,0.659,-7.022,0.0334,0.0178,0.299,0.153,0.345,132.367,224586,3,7LEkBKvJhaU9JjBp9QdvlL
0.353,0.956,-8.327,0.0542,0.00124,0.00067,0.198,0.573,140.518,139667,3,4JGfjGq1ySrwFhwXPERGA2
0.358,0.912,-4.651,0.05,3.36e-06,0.00271,0.122,0.578,156.873,205400,3,1Kc3CxhNiZdgHQV4udkLgY
0.713,0.597,-10.741,0.37,0.0314,0.0,0.0348,0.803,169.646,265533,0,1h20yRsf5WeuHbohrlfcCt
0.604,0.75,-6.71,0.0293,0.00425,0.0,0.126,0.578,138.039,268720,0,0LpCTf7fUtVhkukBXE0tps
0.49,0.698,-8.649,0.0796,0.75,0.0,0.144,0.83,123.693,166782,1,2Un3DtC5x5VqbVHie1jC8n
0.242,0.263,-11.621,0.0348,0.925,0.833,0.19,0.146,72.852,166293,4,7kH1ncrh5yN5vGSWSAW8wT
0.35,0.939,-2.743,0.103,0.00123,0.0,0.33,0.512,104.767,169714,2,6N3HXCGF9y76A9l5zJYeJe
0.417,0.533,-10.955,0.0345,0.808,0.021,0.0964,0.313,169.067,280027,1,0stZEhMCA9iaGUAtA1XNAJ
0.847,0.883,-8.751,0.0643,0.00133,0.594,0.161,0.844,123.033,302640,0,3iZIki3LcOtyY3Cg5DEllm
0.727,0.148,-24.896,0.0565,0.893,0.918,0.107,0.511,96.347,346440,4,1MS0ztOaxE24VDn82zwnsz
0.459,0.32,-11.707,0.0332,0.83,0.0,0.113,0.186,135.756,179493,1,1BTuLC5SER17fj9WEnFy1y
0.385,0.548,-7.621,0.029,0.000587,0.000277,0.108,0.159,126.619,385493,3,2aRQPGc3JmL21H9ZjXCfws
0.651,0.438,-8.922,0.0333,0.725,0.0404,0.315,0.557,95.018,291720,1,2GpA0rrYQ37qhdZcoN4ZWD
0.717,0.433,-8.265,0.148,0.483,0.0,0.223,0.68,83.968,232829,0,58oL7AljIc9iHDeBcHt4gu
0.591,0.322,-5.497,0.0309,0.815,0.000414,0.094,0.133,116.501,297006,1,6LCFiYs3SwMdG45sZV1tav
0.0983,0.939,-7.551,0.0944,7.27e-06,0.287,0.175,0.188,178.74,382867,3,18np3mLcrafFVaydqTNRAV
0.621,0.756,-5.623,0.114,0.0752,1.17e-06,0.65,0.265,124.039,174194,2,7grzdNt3eQRiBC70GksRp1
0.465,0.843,-5.094,0.0461,0.000215,2.63e-05,0.103,0.537,156.943,223720,3,22bCktML8XU5296tmpAzXG
0.59,0.885,-5.48,0.0571,0.0124,0.838,0.189,0.82,139.016,200973,3,3YgtrxDEmWbTSKXFSQd1ut
0.8,0.703,-7.162,0.0418,0.31,0.0169,0.0656,0.557,111.993,175840,0,7dTgSeAVu9EWJusdCsRyTo
0.737,0.608,-6.45,0.0491,0.0463,0.0,0.149,0.346,160.001,182204,0,08ypQhH0VzblofCcQPp2ny
0.763,0.863,-4.395,0.0451,0.651,0.0,0.0815,0.9,123.911,211452,0,3LXPZvEHf0vhgFKs4giHSS
0.617,0.755,-12.187,0.102,0.694,0.0009,0.35,0.518,119.464,245453,2,101sIVyiX5nGfQqeE5cFTR
0.747,0.465,-14.081,0.355,0.612,0.0,0.113,0.616,143.068,161541,0,641KAqGlHS7CH0wCrhh0Ir
0.507,0.896,-4.461,0.0354,0.0116,2.39e-06,0.245,0.441,91.969,211587,3,0C8ZTM8vf2A7Ml8XLkPhv7
0.342,0.0243,-27.353,0.0374,0.989,0.913,0.0627,0.036,76.145,261566,4,2d7FoK7amJiLOk6S0IT8AS
0.789,0.739,-8.876,0.0527,0.0226,0.878,0.309,0.749,109.077,265947,0,1TTbSC0v0D0jWMDPxJrIsI
